COUNTRY_ID,COUNTRY,YEAR,MONTH,MONTH_NAME,ENERGY_ID,ENERGY_NAME,CONSUMPTION,UNIT_PRICE,YEAR_TO_DATE,PREVIOUS_YEAR_TO_DATE,SHARE,PEAK_TIME,
371,Latvia,2011,5,May,2,Hydro,508.142,1,2856.8,2151.85,0.812700819,September,
371,Latvia,2011,5,May,1,Coal,0.072,8,1.682,0.783,0.000115154,September,
371,Latvia,2011,5,May,4,Oil,0.036,9,0.841,0.783,5.76E-05,September,
371,Latvia,2011,5,May,3,Natural gas,107.81,10,2534.411,1170.789,0.172426753,September,
370,Lithuania,2011,5,May,2,Hydro,86.427,1,1039.001,582.104,0.416622077,November,
370,Lithuania,2011,5,May,4,Oil,4.86,9,184.958,322.759,0.023427671,November,
370,Lithuania,2011,5,May,3,Natural gas,62.047,10,2361.102,1589.35,0.299098083,November,
352,Luxembourg,2011,5,May,2,Hydro,50.123,1,1124.755,634.157,0.16722215,March,
352,Luxembourg,2011,5,May,4,Oil,0.047,9,0.482,0.21,0.000156803,March,
352,Luxembourg,2011,5,May,3,Natural gas,227.097,10,2324.994,1151.505,0.757649155,March,
31,Netherlands,2011,5,May,2,Hydro,1,1,57,54,0.000117299,December,
31,Netherlands,2011,5,May,4,Oil,81.865,9,1344.183,497.893,0.009602658,December,
64,New Zealand,2011,5,May,1,Coal,132.425,8,2027.906,997.629,0.036226819,June,
64,New Zealand,2011,5,May,3,Natural gas,613.437,10,7844.433,3685.673,0.167814773,June,
47,Norway,2011,5,May,1,Coal,12.633,8,140.971,62.072,0.001484876,March,
47,Norway,2011,5,May,4,Oil,2.509,9,27.996,14.253,0.000294907,March,
47,Norway,2011,5,May,3,Natural gas,363.489,10,4056.128,2236.889,0.042724301,March,
48,Poland,2011,5,May,2,Hydro,212.628,1,2734.999,1441.416,0.017914984,December,
48,Poland,2011,5,May,4,Oil,178.61,9,2225.781,1099.706,0.015048795,December,
48,Poland,2011,5,May,3,Natural gas,318.082,10,5281.804,1914.244,0.026800017,December,
351,Portugal,2011,5,May,1,Coal,797.292,8,9487.36,1869.82,0.167238748,January,
351,Portugal,2011,5,May,4,Oil,320.176,9,2585.711,792.173,0.067159627,January,
90,Republic of Turkey,2011,5,May,4,Oil,63.173,9,848.464,829.391,0.003775172,January,
421,Slovak Republic,2011,5,May,2,Hydro,234.124,1,3579.001,2088.997,0.105449006,September,
421,Slovak Republic,2011,5,May,1,Coal,364.227,8,3603.231,1680.874,0.164047151,September,
421,Slovak Republic,2011,5,May,4,Oil,52.857,9,522.904,247.188,0.023806693,September,
421,Slovak Republic,2011,5,May,3,Natural gas,284.13,10,2810.842,908.826,0.127971614,September,
386,Slovenia,2011,5,May,2,Hydro,331.267,1,3649.001,1651.05,0.266267614,April,
386,Slovenia,2011,5,May,1,Coal,345.096,8,4705.779,2027.436,0.277383164,April,
386,Slovenia,2011,5,May,4,Oil,1.04,9,14.187,3.068,0.000835937,April,
386,Slovenia,2011,5,May,3,Natural gas,31.798,10,433.6,210.105,0.025558772,April,
46,Sweden,2011,5,May,1,Coal,154.994,8,1985.964,1281.215,0.014260882,February,
46,Sweden,2011,5,May,4,Oil,59.573,9,763.314,849.673,0.005481267,February,
46,Sweden,2011,5,May,3,Natural gas,116.66,10,1494.781,1377.964,0.0107338,February,
41,Switzerland,2011,5,May,4,Oil,3.849,9,48.593,27.751,0.000703636,January,
41,Switzerland,2011,5,May,3,Natural gas,68.026,10,913.082,417.909,0.012435843,January,
44,United Kingdom,2011,5,May,2,Hydro,586.834,1,8550.001,2753.951,0.021185333,December,
44,United Kingdom,2011,5,May,4,Oil,160.327,9,3004.319,2048.824,0.005787976,December,
61,Australia,2011,6,June,4,Oil,20.742,9,5340.405,1559.612,0.001036157,July,
43,Austria,2011,6,June,1,Coal,439.362,8,6965.076,2695.723,0.081748246,January,
43,Austria,2011,6,June,4,Oil,45.131,9,963.981,616.102,0.008397131,January,
43,Austria,2011,6,June,3,Natural gas,407.345,10,11808.889,7360.503,0.075791123,January,
32,Belgium,2011,6,June,2,Hydro,60.121,1,1410.001,847.709,0.008689631,February,
32,Belgium,2011,6,June,1,Coal,452.042,8,5263.119,2473.685,0.065336206,February,
32,Belgium,2011,6,June,4,Oil,21.116,9,280.21,213.612,0.003052016,February,
1,Canada,2011,6,June,4,Oil,467.557,9,6655.152,3914.772,0.01036557,June,
56,Chile,2011,6,June,4,Oil,809.197,9,6003.775,3623.147,0.154033887,October,
420,Czech Republic,2011,6,June,2,Hydro,151.708,1,2651,1780.3,0.025713582,February,
420,Czech Republic,2011,6,June,4,Oil,9.464,9,155.087,83.977,0.00160409,February,
420,Czech Republic,2011,6,June,3,Natural gas,93.78,10,1245.156,631.829,0.015895139,February,
45,Denmark,2011,6,June,2,Hydro,0.871,1,17,11.55,0.000417353,July,
45,Denmark,2011,6,June,1,Coal,935.036,8,13052.266,8537.414,0.448036693,July,
45,Denmark,2011,6,June,4,Oil,44.89,9,423.057,388.568,0.021509725,July,
45,Denmark,2011,6,June,3,Natural gas,251.639,10,5454.944,3969,0.120576647,July,
372,Estonia,2011,6,June,2,Hydro,1.456,1,29.999,16.073,0.00158713,December,
372,Estonia,2011,6,June,1,Coal,821.195,8,10300.38,5169.653,0.895153475,December,
372,Estonia,2011,6,June,4,Oil,3.092,9,38.781,18.309,0.003370472,December,
372,Estonia,2011,6,June,3,Natural gas,17.976,10,225.471,135.314,0.019594955,December,
358,Finland,2011,6,June,2,Hydro,996.476,1,12278.001,6706.422,0.223454021,December,
358,Finland,2011,6,June,1,Coal,599.237,8,14908.101,11246.857,0.134375456,December,
358,Finland,2011,6,June,4,Oil,21.589,9,393.788,234.495,0.004841209,December,
358,Finland,2011,6,June,3,Natural gas,417.628,10,8939.751,5663.488,0.093650681,December,
33,France,2011,6,June,1,Coal,768.012,8,19251.024,13144.364,0.018887702,December,
33,France,2011,6,June,4,Oil,281.844,9,7064.703,2757.801,0.006931383,December,
49,Germany,2011,6,June,4,Oil,354.678,9,6646.629,4156.141,0.008607489,October,
30,Greece,2011,6,June,2,Hydro,452.879,1,4262.002,3936.796,0.114419871,September,
30,Greece,2011,6,June,4,Oil,482.274,9,5278.891,2551.562,0.121846518,September,
30,Greece,2011,6,June,3,Natural gas,819.8,10,12439.085,4230.044,0.207122456,September,
36,Hungary,2011,6,June,2,Hydro,19.459,1,215.999,72.834,0.007375918,October,
36,Hungary,2011,6,June,1,Coal,558.558,8,6103.617,2864.592,0.211720959,October,
36,Hungary,2011,6,June,4,Oil,11.082,9,132.984,224.112,0.004200623,October,
36,Hungary,2011,6,June,3,Natural gas,593.393,10,9916.874,5418.62,0.224925138,October,
354,Iceland,2011,6,June,4,Oil,0.113,9,2,1.002,8.52E-05,October,
353,Ireland,2011,6,June,2,Hydro,28.124,1,699.345,473.47,0.014552047,December,
353,Ireland,2011,6,June,1,Coal,421.609,8,5856.777,2856.325,0.218150839,December,
353,Ireland,2011,6,June,4,Oil,2.76,9,225.308,337.542,0.001428092,December,
82,Korea,2011,6,June,2,Hydro,764.903,1,7754,2754.759,0.019266711,July,
82,Korea,2011,6,June,4,Oil,846.867,9,16023.433,10333.581,0.021331256,July,
371,Latvia,2011,6,June,2,Hydro,147.041,1,2856.8,2458.113,0.568516084,September,
371,Latvia,2011,6,June,1,Coal,0.069,8,1.682,0.836,0.00026678,September,
371,Latvia,2011,6,June,4,Oil,0.034,9,0.841,0.836,0.000131457,September,
371,Latvia,2011,6,June,3,Natural gas,103.463,10,2534.411,1249.411,0.400027065,September,
370,Lithuania,2011,6,June,2,Hydro,62.002,1,1039.001,681.466,0.203918396,November,
370,Lithuania,2011,6,June,4,Oil,13.54,9,184.958,348.121,0.04453171,November,
370,Lithuania,2011,6,June,3,Natural gas,172.845,10,2361.102,1714.241,0.568469971,November,
352,Luxembourg,2011,6,June,2,Hydro,2.005,1,1124.755,749.854,0.007519502,March,
352,Luxembourg,2011,6,June,4,Oil,0.05,9,0.482,0.254,0.000187519,March,
352,Luxembourg,2011,6,June,3,Natural gas,240.103,10,2324.994,1392.105,0.900476298,March,
31,Netherlands,2011,6,June,2,Hydro,2,1,57,60,0.000253592,December,
31,Netherlands,2011,6,June,4,Oil,87.107,9,1344.183,586.199,0.011044803,December,
64,New Zealand,2011,6,June,1,Coal,86.851,8,2027.906,1081.319,0.023229279,June,
64,New Zealand,2011,6,June,4,Oil,0.039,9,2.082,1.335,1.04E-05,June,
64,New Zealand,2011,6,June,3,Natural gas,627.125,10,7844.433,4575.134,0.167731653,June,
47,Norway,2011,6,June,1,Coal,8.176,8,140.971,74.517,0.000885311,March,
47,Norway,2011,6,June,4,Oil,1.624,9,27.996,17.111,0.000175849,March,
47,Norway,2011,6,June,3,Natural gas,235.249,10,4056.128,2685.386,0.025473158,March,
48,Poland,2011,6,June,2,Hydro,145.829,1,2734.999,1757.604,0.012946591,December,
48,Poland,2011,6,June,4,Oil,170.278,9,2225.781,1297.259,0.015117155,December,
48,Poland,2011,6,June,3,Natural gas,262.484,10,5281.804,2169.934,0.023303135,December,
351,Portugal,2011,6,June,2,Hydro,601.267,1,11986.514,11298.959,0.147562243,January,
351,Portugal,2011,6,June,1,Coal,959.897,8,9487.36,2453.916,0.235576797,January,
351,Portugal,2011,6,June,4,Oil,349.047,9,2585.711,1039.632,0.085662706,January,
90,Republic of Turkey,2011,6,June,4,Oil,52.423,9,848.464,996.842,0.003049241,January,
421,Slovak Republic,2011,6,June,2,Hydro,277.414,1,3579.001,2730.918,0.13691688,September,
421,Slovak Republic,2011,6,June,1,Coal,244.247,8,3603.231,1899.7,0.120547403,September,
421,Slovak Republic,2011,6,June,4,Oil,35.445,9,522.904,279.368,0.017493778,September,
421,Slovak Republic,2011,6,June,3,Natural gas,190.534,10,2810.842,1027.142,0.094037507,September,
386,Slovenia,2011,6,June,2,Hydro,485.25,1,3649.001,2086.355,0.386197642,April,
386,Slovenia,2011,6,June,1,Coal,235.333,8,4705.779,2340.225,0.187295311,April,
386,Slovenia,2011,6,June,4,Oil,0.71,9,14.187,3.541,0.00056507,April,
386,Slovenia,2011,6,June,3,Natural gas,21.684,10,433.6,242.52,0.017257722,April,
46,Sweden,2011,6,June,1,Coal,96.601,8,1985.964,1421.022,0.009564913,February,
46,Sweden,2011,6,June,4,Oil,37.129,9,763.314,942.39,0.003676314,February,
46,Sweden,2011,6,June,3,Natural gas,72.709,10,1494.781,1528.328,0.007199255,February,
41,Switzerland,2011,6,June,4,Oil,3.368,9,48.593,32.863,0.000645033,January,
41,Switzerland,2011,6,June,3,Natural gas,66.11,10,913.082,497.934,0.012661256,January,
44,United Kingdom,2011,6,June,2,Hydro,562.502,1,8550.001,3113.207,0.021427524,December,
44,United Kingdom,2011,6,June,4,Oil,148.338,9,3004.319,2273.798,0.005650675,December,
61,Australia,2011,7,July,4,Oil,54.025,9,5340.405,1564.884,0.002570994,July,
43,Austria,2011,7,July,1,Coal,455.681,8,6965.076,3257.123,0.087905582,January,
43,Austria,2011,7,July,4,Oil,64.262,9,963.981,667.188,0.012396805,January,
43,Austria,2011,7,July,3,Natural gas,409.067,10,11808.889,7975.323,0.078913259,January,
32,Belgium,2011,7,July,2,Hydro,111.941,1,1410.001,969.929,0.015848832,February,
32,Belgium,2011,7,July,1,Coal,373.562,8,5263.119,2993.614,0.052889661,February,
32,Belgium,2011,7,July,4,Oil,21.735,9,280.21,254.331,0.003077285,February,
1,Canada,2011,7,July,4,Oil,579.491,9,6655.152,4608.735,0.011526105,June,
56,Chile,2011,7,July,4,Oil,387.65,9,6003.775,4614.467,0.073635423,October,
420,Czech Republic,2011,7,July,2,Hydro,194.037,1,2651,2004.3,0.034254111,February,
420,Czech Republic,2011,7,July,4,Oil,9.006,9,155.087,94.161,0.001589864,February,
420,Czech Republic,2011,7,July,3,Natural gas,69.672,10,1245.156,701.346,0.012299471,February,
45,Denmark,2011,7,July,2,Hydro,0.915,1,17,12.6,0.000507816,July,
45,Denmark,2011,7,July,1,Coal,734.685,8,13052.266,9347.698,0.407742889,July,
45,Denmark,2011,7,July,4,Oil,27.087,9,423.057,425.447,0.015033016,July,
45,Denmark,2011,7,July,3,Natural gas,145.935,10,5454.944,4345.697,0.080992478,July,
372,Estonia,2011,7,July,2,Hydro,1.456,1,29.999,17.019,0.001698567,December,
372,Estonia,2011,7,July,1,Coal,770.91,8,10300.38,5961.834,0.899342388,December,
372,Estonia,2011,7,July,4,Oil,2.902,9,38.781,21.115,0.003385469,December,
372,Estonia,2011,7,July,3,Natural gas,16.875,10,225.471,156.049,0.019686348,December,
358,Finland,2011,7,July,2,Hydro,930.941,1,12278.001,7700.705,0.215877585,December,
358,Finland,2011,7,July,1,Coal,278.463,8,14908.101,11831.893,0.064573287,December,
358,Finland,2011,7,July,4,Oil,17.271,9,393.788,256.479,0.004005003,December,
358,Finland,2011,7,July,3,Natural gas,317.823,10,8939.751,6080.654,0.073700548,December,
33,France,2011,7,July,1,Coal,697.883,8,19251.024,14424.066,0.01697192,December,
33,France,2011,7,July,4,Oil,256.108,9,7064.703,3026.294,0.006228328,December,
49,Germany,2011,7,July,4,Oil,330.767,9,6646.629,4539.179,0.007533875,October,
30,Greece,2011,7,July,2,Hydro,440.084,1,4262.002,4496.727,0.077886686,September,
30,Greece,2011,7,July,4,Oil,638.627,9,5278.891,3197.694,0.113025106,September,
36,Hungary,2011,7,July,2,Hydro,26.27,1,215.999,88.167,0.01093149,October,
36,Hungary,2011,7,July,1,Coal,544.893,8,6103.617,3317.963,0.226741247,October,
36,Hungary,2011,7,July,4,Oil,11.082,9,132.984,261.464,0.004611449,October,
36,Hungary,2011,7,July,3,Natural gas,579.242,10,9916.874,6149.733,0.241034576,October,
354,Iceland,2011,7,July,2,Hydro,998.247,1,12381.999,7256.475,0.726173156,October,
354,Iceland,2011,7,July,4,Oil,0.156,9,2,1.169,0.000113482,October,
353,Ireland,2011,7,July,2,Hydro,18.729,1,699.345,495.495,0.009448602,December,
353,Ireland,2011,7,July,1,Coal,372.978,8,5856.777,3190.967,0.188163846,December,
353,Ireland,2011,7,July,4,Oil,2.752,9,225.308,339.947,0.001388358,December,
82,Korea,2011,7,July,4,Oil,293.834,9,16023.433,11810.212,0.006896729,July,
371,Latvia,2011,7,July,2,Hydro,73.02,1,2856.8,2610.244,0.311772818,September,
371,Latvia,2011,7,July,1,Coal,0.102,8,1.682,0.883,0.000435508,September,
371,Latvia,2011,7,July,4,Oil,0.051,9,0.841,0.883,0.000217754,September,
371,Latvia,2011,7,July,3,Natural gas,153.021,10,2534.411,1319.487,0.653352348,September,
370,Lithuania,2011,7,July,2,Hydro,62.941,1,1039.001,756.207,0.220889017,November,
370,Lithuania,2011,7,July,4,Oil,12.672,9,184.958,381.937,0.044471896,November,
370,Lithuania,2011,7,July,3,Natural gas,161.765,10,2361.102,1880.762,0.567708041,November,
352,Luxembourg,2011,7,July,2,Hydro,49.12,1,1124.755,837.107,0.172996122,March,
352,Luxembourg,2011,7,July,4,Oil,0.044,9,0.482,0.299,0.000154964,March,
352,Luxembourg,2011,7,July,3,Natural gas,213.091,10,2324.994,1640.538,0.750486904,March,
31,Netherlands,2011,7,July,2,Hydro,2,1,57,62,0.000255378,December,
31,Netherlands,2011,7,July,4,Oil,85.255,9,1344.183,660.084,0.010886109,December,
64,New Zealand,2011,7,July,1,Coal,139.384,8,2027.906,1290.223,0.034815719,June,
64,New Zealand,2011,7,July,4,Oil,0.139,9,2.082,1.447,3.47E-05,June,
64,New Zealand,2011,7,July,3,Natural gas,828.138,10,7844.433,5586.48,0.206854588,June,
47,Norway,2011,7,July,1,Coal,7.822,8,140.971,87.428,0.000749085,March,
47,Norway,2011,7,July,4,Oil,1.553,9,27.996,20.076,0.000148725,March,
47,Norway,2011,7,July,3,Natural gas,225.057,10,4056.128,3150.666,0.021552906,March,
48,Poland,2011,7,July,2,Hydro,266.256,1,2734.999,2036.652,0.023397149,December,
48,Poland,2011,7,July,4,Oil,170.137,9,2225.781,1503.09,0.014950727,December,
48,Poland,2011,7,July,3,Natural gas,302.888,10,5281.804,2420.066,0.026616173,December,
351,Portugal,2011,7,July,2,Hydro,455.942,1,11986.514,12086.159,0.11362106,January,
351,Portugal,2011,7,July,4,Oil,180.833,9,2585.711,1362.201,0.045063708,January,
90,Republic of Turkey,2011,7,July,4,Oil,66.948,9,848.464,1177.055,0.003360056,January,
421,Slovak Republic,2011,7,July,2,Hydro,437.325,1,3579.001,3187.573,0.20935249,September,
421,Slovak Republic,2011,7,July,1,Coal,242.818,8,3603.231,2146.304,0.11623976,September,
421,Slovak Republic,2011,7,July,4,Oil,35.238,9,522.904,315.633,0.016868834,September,
421,Slovak Republic,2011,7,July,3,Natural gas,189.42,10,2810.842,1160.477,0.090677525,September,
386,Slovenia,2011,7,July,2,Hydro,330.254,1,3649.001,2375.522,0.279205232,April,
386,Slovenia,2011,7,July,1,Coal,299.435,8,4705.779,2666.157,0.253150056,April,
386,Slovenia,2011,7,July,4,Oil,0.903,9,14.187,4.034,0.000763419,April,
386,Slovenia,2011,7,July,3,Natural gas,27.591,10,433.6,276.297,0.023326142,April,
46,Sweden,2011,7,July,1,Coal,84.826,8,1985.964,1540.614,0.008344942,February,
46,Sweden,2011,7,July,4,Oil,32.603,9,763.314,1021.701,0.003207391,February,
46,Sweden,2011,7,July,3,Natural gas,63.846,10,1494.781,1656.951,0.006280989,February,
41,Switzerland,2011,7,July,4,Oil,4.33,9,48.593,38.34,0.000716673,January,
41,Switzerland,2011,7,July,3,Natural gas,80.481,10,913.082,580.923,0.013320675,January,
44,United Kingdom,2011,7,July,2,Hydro,520.667,1,8550.001,3610.873,0.020068127,December,
44,United Kingdom,2011,7,July,4,Oil,140.219,9,3004.319,2600.259,0.005404477,December,
61,Australia,2011,8,August,4,Oil,11.446,9,5340.405,1812.333,0.000568125,July,
43,Austria,2011,8,August,1,Coal,383.912,8,6965.076,3664.138,0.076873295,January,
43,Austria,2011,8,August,4,Oil,63.223,9,963.981,727.47,0.012659569,January,
43,Austria,2011,8,August,3,Natural gas,212.741,10,11808.889,8452.496,0.042598569,January,
32,Belgium,2011,8,August,2,Hydro,115.252,1,1410.001,1103.625,0.015645511,February,
32,Belgium,2011,8,August,1,Coal,259.71,8,5263.119,3471.355,0.03525575,February,
32,Belgium,2011,8,August,4,Oil,21.453,9,280.21,279.217,0.002912254,February,
1,Canada,2011,8,August,4,Oil,554.732,9,6655.152,5290.4,0.01121616,June,
56,Chile,2011,8,August,4,Oil,219.314,9,6003.775,5746.337,0.041317743,October,
420,Czech Republic,2011,8,August,2,Hydro,204.522,1,2651,2354,0.033909152,February,
420,Czech Republic,2011,8,August,4,Oil,10.838,9,155.087,104.492,0.001796909,February,
420,Czech Republic,2011,8,August,3,Natural gas,99.819,10,1245.156,777.325,0.0165497,February,
45,Denmark,2011,8,August,2,Hydro,1.071,1,17,13.65,0.000545593,July,
45,Denmark,2011,8,August,1,Coal,784.059,8,13052.266,10154.132,0.399418136,July,
45,Denmark,2011,8,August,4,Oil,28.549,9,423.057,462.15,0.014543534,July,
45,Denmark,2011,8,August,3,Natural gas,165.329,10,5454.944,4720.604,0.08422249,July,
372,Estonia,2011,8,August,2,Hydro,1.456,1,29.999,17.754,0.00157617,December,
372,Estonia,2011,8,August,1,Coal,826.571,8,10300.38,6707.944,0.89479171,December,
372,Estonia,2011,8,August,4,Oil,3.112,9,38.781,23.758,0.003368848,December,
372,Estonia,2011,8,August,3,Natural gas,18.093,10,225.471,175.578,0.019586299,December,
358,Finland,2011,8,August,2,Hydro,920.516,1,12278.001,8648.069,0.213387126,December,
358,Finland,2011,8,August,1,Coal,520.519,8,14908.101,12617.841,0.120662817,December,
358,Finland,2011,8,August,4,Oil,19.862,9,393.788,281.72,0.00460426,December,
358,Finland,2011,8,August,3,Natural gas,383.714,10,8939.751,6550.576,0.088949706,December,
33,France,2011,8,August,1,Coal,742.82,8,19251.024,15174.95,0.019228447,December,
33,France,2011,8,August,4,Oil,272.599,9,7064.703,3183.836,0.007056428,December,
49,Germany,2011,8,August,4,Oil,406.484,9,6646.629,5327.855,0.009270693,October,
30,Greece,2011,8,August,2,Hydro,419.379,1,4262.002,4916.788,0.085777873,September,
30,Greece,2011,8,August,4,Oil,607.753,9,5278.891,3930.637,0.124307034,September,
30,Greece,2011,8,August,3,Natural gas,926.737,10,12439.085,6299.622,0.18955057,September,
36,Hungary,2011,8,August,2,Hydro,25.297,1,215.999,108.292,0.009513573,October,
36,Hungary,2011,8,August,1,Coal,534.644,8,6103.617,3733.342,0.201066323,October,
36,Hungary,2011,8,August,4,Oil,11.082,9,132.984,298.816,0.004167665,October,
36,Hungary,2011,8,August,3,Natural gas,542.45,10,9916.874,6719.722,0.204001966,October,
354,Iceland,2011,8,August,4,Oil,0.147,9,2,1.336,0.000106048,October,
353,Ireland,2011,8,August,2,Hydro,15.571,1,699.345,509.859,0.007570145,December,
353,Ireland,2011,8,August,1,Coal,378.484,8,5856.777,3503.282,0.184007359,December,
353,Ireland,2011,8,August,4,Oil,22.719,9,225.308,370.798,0.011045284,December,
82,Korea,2011,8,August,4,Oil,328.468,9,16023.433,13353.447,0.00771166,July,
371,Latvia,2011,8,August,2,Hydro,82.023,1,2856.8,2703.324,0.324837132,September,
371,Latvia,2011,8,August,1,Coal,0.106,8,1.682,1.016,0.000419794,September,
371,Latvia,2011,8,August,4,Oil,0.053,9,0.841,1.016,0.000209897,September,
371,Latvia,2011,8,August,3,Natural gas,159.107,10,2534.411,1518.607,0.630114255,September,
370,Lithuania,2011,8,August,2,Hydro,88.306,1,1039.001,819.517,0.289501292,November,
370,Lithuania,2011,8,August,4,Oil,11.196,9,184.958,418.008,0.036704827,November,
370,Lithuania,2011,8,August,3,Natural gas,142.929,10,2361.102,2058.384,0.468576655,November,
352,Luxembourg,2011,8,August,2,Hydro,82.201,1,1124.755,921.244,0.571193307,March,
352,Luxembourg,2011,8,August,4,Oil,0.011,9,0.482,0.34,7.64E-05,March,
352,Luxembourg,2011,8,August,3,Natural gas,51.022,10,2324.994,1866.69,0.354538569,March,
31,Netherlands,2011,8,August,2,Hydro,4,1,57,70,0.000497958,December,
31,Netherlands,2011,8,August,4,Oil,89.155,9,1344.183,739.462,0.01109885,December,
64,New Zealand,2011,8,August,1,Coal,229.526,8,2027.906,1378.6,0.056918087,June,
64,New Zealand,2011,8,August,4,Oil,0.248,9,2.082,1.447,6.15E-05,June,
64,New Zealand,2011,8,August,3,Natural gas,926.403,10,7844.433,6561.56,0.229730343,June,
47,Norway,2011,8,August,1,Coal,9.15,8,140.971,96.199,0.000880073,March,
47,Norway,2011,8,August,4,Oil,1.817,9,27.996,22.09,0.000174764,March,
47,Norway,2011,8,August,3,Natural gas,263.275,10,4056.128,3466.758,0.02532253,March,
48,Poland,2011,8,August,2,Hydro,267.196,1,2734.999,2332.765,0.022770964,December,
48,Poland,2011,8,August,4,Oil,174.929,9,2225.781,1704.61,0.014907791,December,
48,Poland,2011,8,August,3,Natural gas,376.992,10,5281.804,2652.981,0.032127994,December,
351,Portugal,2011,8,August,2,Hydro,459.27,1,11986.514,12571.013,0.113275341,January,
351,Portugal,2011,8,August,4,Oil,188.01,9,2585.711,1695.165,0.046371191,January,
90,Republic of Turkey,2011,8,August,4,Oil,73.844,9,848.464,1387.653,0.00379345,January,
421,Slovak Republic,2011,8,August,2,Hydro,352.511,1,3579.001,3781.425,0.183616789,September,
421,Slovak Republic,2011,8,August,1,Coal,255.673,8,3603.231,2369.098,0.133175575,September,
421,Slovak Republic,2011,8,August,4,Oil,37.104,9,522.904,348.397,0.019326822,September,
421,Slovak Republic,2011,8,August,3,Natural gas,199.448,10,2810.842,1280.939,0.10388896,September,
386,Slovenia,2011,8,August,2,Hydro,306.954,1,3649.001,2716.511,0.248561246,April,
386,Slovenia,2011,8,August,1,Coal,364.415,8,4705.779,2992.965,0.295091273,April,
386,Slovenia,2011,8,August,4,Oil,1.099,9,14.187,4.528,0.000889934,April,
386,Slovenia,2011,8,August,3,Natural gas,33.578,10,433.6,310.164,0.027190359,April,
46,Sweden,2011,8,August,1,Coal,72.811,8,1985.964,1625.776,0.006666131,February,
46,Sweden,2011,8,August,4,Oil,27.985,9,763.314,1078.179,0.002562136,February,
46,Sweden,2011,8,August,3,Natural gas,54.803,10,1494.781,1748.544,0.005017428,February,
41,Switzerland,2011,8,August,4,Oil,3.849,9,48.593,43.817,0.000774403,January,
41,Switzerland,2011,8,August,3,Natural gas,73.775,10,913.082,662.924,0.014843231,January,
44,United Kingdom,2011,8,August,2,Hydro,620.574,1,8550.001,4093.957,0.023541997,December,
44,United Kingdom,2011,8,August,4,Oil,182.85,9,3004.319,2870.753,0.006936569,December,
61,Australia,2011,9,September,4,Oil,59.061,9,5340.405,2333.038,0.003181944,July,
43,Austria,2011,9,September,1,Coal,640.855,8,6965.076,4243.583,0.131189648,January,
43,Austria,2011,9,September,4,Oil,56.772,9,963.981,786.73,0.011621816,January,
43,Austria,2011,9,September,3,Natural gas,578.872,10,11808.889,9195.785,0.118501086,January,
32,Belgium,2011,9,September,2,Hydro,119.819,1,1410.001,1229.346,0.016648643,February,
32,Belgium,2011,9,September,1,Coal,404.31,8,5263.119,4019.326,0.056178175,February,
32,Belgium,2011,9,September,4,Oil,23.031,9,280.21,304.64,0.003200118,February,
1,Canada,2011,9,September,4,Oil,516.093,9,6655.152,5872.704,0.011341774,June,
56,Chile,2011,9,September,4,Oil,201.196,9,6003.775,6761.1,0.04056501,October,
56,Chile,2011,9,September,3,Natural gas,766.425,10,12960.784,6990.336,0.154526123,October,
420,Czech Republic,2011,9,September,2,Hydro,178.837,1,2651,2610,0.029878328,February,
420,Czech Republic,2011,9,September,4,Oil,18.317,9,155.087,115.856,0.003060224,February,
420,Czech Republic,2011,9,September,3,Natural gas,97.093,10,1245.156,875.087,0.016221344,February,
45,Denmark,2011,9,September,2,Hydro,1.562,1,17,14.7,0.000780312,July,
45,Denmark,2011,9,September,1,Coal,642.929,8,13052.266,11213.608,0.321181218,July,
45,Denmark,2011,9,September,4,Oil,32.158,9,423.057,510.37,0.016064831,July,
45,Denmark,2011,9,September,3,Natural gas,265.296,10,5454.944,5213.149,0.132531108,July,
372,Estonia,2011,9,September,2,Hydro,1.456,1,29.999,18.805,0.001716427,December,
372,Estonia,2011,9,September,1,Coal,743.12,8,10300.38,7475.705,0.876037695,December,
372,Estonia,2011,9,September,4,Oil,2.798,9,38.781,26.477,0.003298463,December,
372,Estonia,2011,9,September,3,Natural gas,16.267,10,225.471,195.674,0.019176587,December,
358,Finland,2011,9,September,2,Hydro,905.345,1,12278.001,9578.463,0.207257806,December,
358,Finland,2011,9,September,1,Coal,613.012,8,14908.101,14039.833,0.140334925,December,
358,Finland,2011,9,September,4,Oil,16.408,9,393.788,316.731,0.003756232,December,
358,Finland,2011,9,September,3,Natural gas,446.697,10,8939.751,7230.546,0.102260951,December,
33,France,2011,9,September,4,Oil,382.912,9,7064.703,3449.708,0.009776767,December,
49,Germany,2011,9,September,4,Oil,402.445,9,6646.629,5873.103,0.009033604,October,
30,Greece,2011,9,September,2,Hydro,318.249,1,4262.002,5179.46,0.07119588,September,
30,Greece,2011,9,September,4,Oil,512.461,9,5278.891,4458.092,0.114643288,September,
30,Greece,2011,9,September,3,Natural gas,945.06,10,12439.085,6944.782,0.211420549,September,
36,Hungary,2011,9,September,2,Hydro,15.568,1,215.999,132.25,0.00623125,October,
36,Hungary,2011,9,September,1,Coal,507.684,8,6103.617,4226.393,0.203205684,October,
36,Hungary,2011,9,September,4,Oil,11.082,9,132.984,336.168,0.004435683,October,
36,Hungary,2011,9,September,3,Natural gas,712.26,10,9916.874,7425.689,0.285089308,October,
